transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_name,merchant_category,location,ip_address,fraud_flag
TXN_gen_418,CUST_gen_418,2024-05-29,2983,Refund,Chavez-Hall,Online Services,"Port Craigton, Cocos (Keeling) Islands",107.32.187.99,true
TXN_extra_8679,CUST_extra_8679,2024-10-01,5656,Refund,Bennett Inc,Online Services,"West Tiffany, French Guiana",132.143.12.10,true
TXN_extra_488,CUST_extra_488,2025-05-07,6108,Refund,Castillo LLC,Online Services,"East Brenda, Mozambique",36.34.6.118,true
TXN_extra_8546,CUST_extra_8546,2024-06-29,8950,Refund,"Brown, Clarke and Martinez",Online Services,"South Richard, Russian Federation",88.5.185.191,true
TXN_extra_1070,CUST_extra_1070,2024-12-02,2135,Refund,"Thompson, Coffey and Kidd",Online Services,"South Brenda, Belgium",113.54.14.17,true
TXN_extra_8820,CUST_extra_8820,2025-03-04,5028,Refund,"Thomas, Doyle and Rosales",Online Services,"Lake Donna, Switzerland",134.73.49.228,true
TXN_extra_3373,CUST_extra_3373,2024-09-19,6410,Refund,"Daniel, Jimenez and Morton",Online Services,"Daltonfort, Monaco",82.137.158.206,true
TXN_extra_2310,CUST_extra_2310,2025-02-01,8461,Refund,Rodriguez-Bradley,Online Services,"East Brian, Norway",241.78.229.108,true
TXN_extra_9819,CUST_extra_9819,2025-04-16,4511,Refund,Brown-Middleton,Online Services,"Robertafurt, Cocos (Keeling) Islands",182.119.121.143,true
TXN_extra_3144,CUST_extra_3144,2025-05-16,7619,Refund,Jackson-Skinner,Online Services,"North Danielmouth, French Guiana",179.7.171.91,true
TXN_extra_6842,CUST_extra_6842,2024-10-18,5321,Refund,"Howe, Whitaker and Green",Online Services,"New Joseph, Cote d'Ivoire",128.68.74.40,true
TXN_extra_9628,CUST_extra_9628,2024-11-13,1751,Refund,"Flynn, Taylor and Roberts",Online Services,"Drewborough, Micronesia",249.67.40.114,true
TXN_extra_4597,CUST_extra_4597,2024-05-26,5871,Refund,Quinn-Smith,Online Services,"South Neil, Venezuela",82.197.242.159,true
TXN_2a70e88f,CUST_93982a42,2025-03-11,3895,Refund,"Jones, Turner and Tran",Online Services,"Port Madisonbury, Martinique",58.245.224.81,true
TXN_gen_2992,CUST_gen_2992,2024-09-13,339,Refund,Mcdowell PLC,Online Services,"Rodriguezburgh, Saint Martin",132.8.75.38,true
TXN_extra_11901,CUST_extra_11901,2024-12-19,5673,Refund,Olsen-Haley,Online Services,"Luischester, Saint Vincent and the Grenadines",77.146.179.150,true
TXN_gen_1303,CUST_gen_1303,2024-06-20,138,Refund,House-Torres,Online Services,"New Julie, Albania",161.123.238.231,true
TXN_gen_7259,CUST_gen_7259,2024-09-06,1273,Refund,House-Glover,Online Services,"Smithport, Saint Kitts and Nevis",29.182.156.254,true
TXN_extra_9434,CUST_extra_9434,2024-06-01,172,Refund,"Kim, Martinez and Hernandez",Online Services,"New Phillip, Nauru",244.199.99.204,true
TXN_extra_6243,CUST_extra_6243,2024-07-02,6707,Refund,Pham-Ball,Online Services,"Lake Timothyland, Canada",250.206.218.255,true
TXN_extra_359,CUST_extra_359,2024-08-28,5144,Refund,"Howe, Whitaker and Green",Online Services,"South Lindsaybury, Equatorial Guinea",101.173.42.230,true
TXN_extra_6632,CUST_extra_6632,2024-12-05,8565,Refund,Bailey-Ross,Online Services,"Port Garyport, Turkey",192.189.212.220,true
TXN_extra_9962,CUST_extra_9962,2025-01-16,3657,Refund,"Ellis, Palmer and Young",Online Services,"Heatherland, Antarctica (the territory South of 60 deg S)",235.107.46.81,true
TXN_extra_4950,CUST_extra_4950,2024-09-25,2530,Refund,"Valdez, Williams and Richards",Online Services,"Michelleville, Angola",247.226.63.13,true
TXN_extra_12084,CUST_extra_12084,2024-09-13,1316,Refund,Barrett Inc,Online Services,"North Kimberly, Oman",178.125.113.197,true
TXN_extra_9215,CUST_extra_9215,2024-09-01,8519,Refund,"Cooper, Walls and Sandoval",Online Services,"New Cassandra, Nicaragua",29.134.205.30,true
TXN_extra_3441,CUST_extra_3441,2024-08-06,2628,Refund,Mullins PLC,Online Services,"West Dawn, Korea",129.195.53.103,true
TXN_gen_7949,CUST_gen_7949,2024-10-23,3908,Refund,Reilly-Gibson,Online Services,"Port Daniel, Malta",177.127.74.85,true
TXN_extra_4042,CUST_extra_4042,2025-04-16,4081,Refund,Bennett-Stevens,Online Services,"East Dylanchester, Estonia",40.221.112.149,true
TXN_extra_6980,CUST_extra_6980,2024-12-08,1855,Refund,"Steele, Williams and Preston",Online Services,"East Mikeshire, Malaysia",107.27.252.225,true
TXN_extra_6590,CUST_extra_6590,2024-05-22,6273,Refund,"Hester, Thompson and Daniels",Online Services,"Thompsonborough, Russian Federation",184.154.3.123,true
TXN_extra_6275,CUST_extra_6275,2025-05-13,1649,Refund,Rodriguez-Walker,Online Services,"South Dawn, Czech Republic",160.229.211.107,true
TXN_extra_12048,CUST_extra_12048,2024-07-07,184,Refund,Graham Ltd,Online Services,"East Abigail, Niue",74.187.63.66,true
TXN_extra_1419,CUST_extra_1419,2025-01-09,9524,Refund,Cook Group,Online Services,"West Shellyhaven, Cuba",41.135.75.238,true
TXN_extra_2594,CUST_extra_2594,2025-04-18,8959,Refund,Long Group,Online Services,"Davisshire, Australia",192.105.55.161,true
TXN_gen_1327,CUST_gen_1327,2025-03-04,8921,Refund,"Berry, Atkins and Dickerson",Online Services,"Port Christina, Rwanda",39.140.243.130,true
TXN_extra_4357,CUST_extra_4357,2025-02-17,2514,Refund,Diaz LLC,Online Services,"Port Antonioport, Guadeloupe",160.223.141.94,true
TXN_extra_775,CUST_extra_775,2024-11-05,5494,Refund,Velazquez PLC,Online Services,"Montgomeryfort, Malaysia",249.125.79.5,true
TXN_gen_690,CUST_gen_690,2025-04-25,6132,Refund,"Jones, Johnson and Fowler",Online Services,"West Elizabeth, Swaziland",139.143.108.222,true
TXN_extra_1742,CUST_extra_1742,2024-10-21,8706,Refund,Davis-Barron,Online Services,"Finleyview, Panama",228.55.220.136,true
TXN_extra_3388,CUST_extra_3388,2024-12-14,6942,Refund,Randall PLC,Online Services,"Lake Amystad, Isle of Man",154.84.14.63,true
TXN_extra_10770,CUST_extra_10770,2025-02-05,6234,Refund,"James, Gonzalez and Harrison",Online Services,"New Jennifershire, Croatia",174.54.41.63,true
TXN_extra_8710,CUST_extra_8710,2025-05-08,2220,Refund,Brooks PLC,Online Services,"Martinmouth, Micronesia",26.82.186.85,true
TXN_extra_2000,CUST_extra_2000,2025-04-22,3367,Refund,"Franklin, Gray and Sutton",Online Services,"West Donna, France",109.224.147.35,true
TXN_extra_3372,CUST_extra_3372,2025-05-01,499,Refund,Murray-Hunt,Online Services,"West Gina, Guam",120.52.144.43,true
TXN_extra_12087,CUST_extra_12087,2025-05-03,2038,Refund,"Doyle, Clark and Gentry",Online Services,"Vargastown, Belize",227.103.230.50,true
TXN_extra_11745,CUST_extra_11745,2024-10-08,8767,Refund,Gaines-Hawkins,Online Services,"East Staceybury, Afghanistan",45.98.152.237,true
TXN_extra_2307,CUST_extra_2307,2025-01-02,9310,Refund,Miller-Cook,Online Services,"New Arthurland, Western Sahara",182.168.228.131,true
TXN_extra_6736,CUST_extra_6736,2025-03-21,7883,Refund,Sexton Group,Online Services,"Elizabethstad, Colombia",245.51.1.21,true
TXN_extra_1067,CUST_extra_1067,2025-04-05,486,Refund,Beasley Ltd,Online Services,"Alexisville, Netherlands",125.151.0.30,true
TXN_extra_939,CUST_extra_939,2024-09-09,1400,Refund,Anderson-Vazquez,Online Services,"Derekborough, French Guiana",172.156.61.52,true
TXN_extra_11357,CUST_extra_11357,2025-02-12,3736,Refund,Bennett-Yang,Online Services,"Danielville, Morocco",131.9.240.23,true
TXN_extra_11681,CUST_extra_11681,2024-11-25,545,Refund,Klein PLC,Online Services,"Port Christopher, Saint Helena",62.1.168.153,true
TXN_extra_426,CUST_extra_426,2024-07-22,9385,Refund,"Douglas, Morris and Cole",Online Services,"North Rachel, China",197.56.183.195,true
TXN_gen_6385,CUST_gen_6385,2025-04-22,8175,Refund,Jones-Butler,Online Services,"Hughesshire, Puerto Rico",29.147.251.11,true
TXN_extra_8353,CUST_extra_8353,2024-08-22,3621,Refund,Kent Ltd,Online Services,"Powellfurt, Belize",251.181.81.47,true
TXN_extra_7534,CUST_extra_7534,2025-04-13,9314,Refund,Lindsey-Nunez,Online Services,"Claireburgh, Indonesia",42.143.68.15,true
TXN_extra_8433,CUST_extra_8433,2024-07-18,7549,Refund,Wright and Sons,Online Services,"Pooleshire, Japan",159.195.218.73,true
TXN_extra_6342,CUST_extra_6342,2024-07-13,3729,Refund,Stewart-Bailey,Online Services,"North Jeffrey, United States Minor Outlying Islands",250.246.3.121,true
TXN_extra_10983,CUST_extra_10983,2024-12-22,3199,Refund,Mckay-Mcdonald,Online Services,"Brandonbury, Bermuda",137.237.2.184,true
TXN_extra_6548,CUST_extra_6548,2025-04-25,8151,Refund,Matthews Group,Online Services,"Courtneyville, Angola",117.129.145.142,true
TXN_extra_3014,CUST_extra_3014,2024-08-10,1627,Refund,"Richmond, Gonzalez and Saunders",Online Services,"Dunnville, Kazakhstan",141.141.129.84,true
TXN_gen_1074,CUST_gen_1074,2024-07-16,8611,Refund,"Adams, Jones and Miranda",Online Services,"Lake Lisa, Cuba",241.52.175.132,true
TXN_extra_2217,CUST_extra_2217,2024-12-05,1842,Refund,"Thomas, Walker and Guerrero",Online Services,"Port Jeffreymouth, Germany",88.157.82.167,true
TXN_extra_12521,CUST_extra_12521,2024-09-09,1634,Refund,Harris-Harrison,Online Services,"Elizabethmouth, United Arab Emirates",222.107.113.226,true
TXN_extra_9236,CUST_extra_9236,2025-04-04,8647,Refund,"Gomez, Knapp and Moore",Online Services,"North Randall, Mauritania",8.120.111.16,true
TXN_7e09febe,CUST_8500b471,2024-11-09,7904,Refund,"Hernandez, Shelton and Welch",Online Services,"Lake Jillmouth, Switzerland",119.106.42.112,true
TXN_extra_8207,CUST_extra_8207,2024-05-21,4002,Refund,Johnson-Owens,Online Services,"Erikaton, Somalia",105.140.148.87,true
TXN_gen_642,CUST_gen_642,2024-08-02,5020,Refund,Smith-Singh,Online Services,"Timothyburgh, Finland",5.222.225.255,true
TXN_extra_10518,CUST_extra_10518,2024-11-23,9689,Refund,Benjamin LLC,Online Services,"Maryshire, Panama",232.21.126.57,true
TXN_extra_13180,CUST_extra_13180,2024-12-07,4701,Refund,Bailey PLC,Online Services,"Michaelmouth, Gambia",12.227.88.39,true
TXN_extra_10083,CUST_extra_10083,2024-10-27,2887,Refund,Singh LLC,Online Services,"Johnville, Mozambique",34.67.34.201,true
TXN_extra_2427,CUST_extra_2427,2024-10-03,5193,Refund,Morton-Chase,Online Services,"East Adamshire, Eritrea",121.22.15.137,true
TXN_extra_10839,CUST_extra_10839,2025-03-23,5299,Refund,Vance-Anderson,Online Services,"Dakotaside, Cook Islands",38.18.60.42,true
TXN_extra_9023,CUST_extra_9023,2025-02-12,8163,Refund,"Perez, Pacheco and Jenkins",Online Services,"West Katherine, San Marino",34.117.241.169,true
TXN_extra_3573,CUST_extra_3573,2024-06-15,3073,Refund,Garcia-Young,Online Services,"Carrollborough, Guinea",48.130.143.159,true
TXN_extra_11229,CUST_extra_11229,2024-07-11,365,Refund,Jenkins-Brown,Online Services,"Stevenfort, Philippines",139.161.102.230,true
TXN_extra_90,CUST_extra_90,2024-07-30,6024,Refund,"Chavez, Conway and Sosa",Online Services,"North Michael, United States Minor Outlying Islands",123.232.222.68,true
TXN_gen_3310,CUST_gen_3310,2024-10-20,787,Refund,Clark-Martin,Online Services,"East Nicole, Turkey",159.131.211.254,true
TXN_extra_2784,CUST_extra_2784,2024-06-16,8870,Refund,"Khan, Pena and Ruiz",Online Services,"West Kimberly, Cocos (Keeling) Islands",179.96.104.226,true
TXN_gen_832,CUST_gen_832,2024-08-12,5889,Refund,Pope-Johnson,Online Services,"Mcgeebury, Angola",177.225.93.194,true
TXN_extra_13040,CUST_extra_13040,2024-06-04,6270,Refund,Rose-Salazar,Online Services,"Port Vincentville, Guyana",80.202.86.177,true
TXN_extra_6035,CUST_extra_6035,2024-07-26,5053,Refund,Adams and Sons,Online Services,"Fisherfort, French Guiana",167.130.182.86,true
TXN_gen_1180,CUST_gen_1180,2024-08-07,963,Refund,Williams-Marquez,Online Services,"Joseberg, Uzbekistan",140.219.197.184,true
TXN_extra_2201,CUST_extra_2201,2024-08-01,4709,Refund,"Miller, Reynolds and Hernandez",Online Services,"East Barryborough, Australia",83.120.66.114,true
TXN_extra_6438,CUST_extra_6438,2024-09-15,3293,Refund,"Massey, Flores and White",Online Services,"New Kaylaside, Eritrea",211.137.239.127,true
TXN_extra_10606,CUST_extra_10606,2025-01-31,6332,Refund,Levy Ltd,Online Services,"Melissaview, Niue",248.252.200.115,true
TXN_extra_9365,CUST_extra_9365,2025-01-12,9296,Refund,"Morrison, Sosa and Cooper",Online Services,"Mcgeebury, Angola",96.159.135.101,true
TXN_extra_1117,CUST_extra_1117,2024-11-26,4899,Refund,Wolf PLC,Online Services,"Lake Walter, Rwanda",114.170.28.66,true
TXN_extra_3341,CUST_extra_3341,2025-03-04,5005,Refund,Harris Ltd,Online Services,"East Julia, Kiribati",69.19.34.55,true
TXN_extra_1363,CUST_extra_1363,2024-10-04,3452,Refund,Clark PLC,Online Services,"Stacyfort, Anguilla",84.93.73.107,true
TXN_gen_7915,CUST_gen_7915,2024-12-06,7734,Refund,"Riggs, Short and Martinez",Online Services,"New Teresa, Congo",12.43.35.245,true
TXN_gen_6652,CUST_gen_6652,2025-01-21,3453,Refund,"Wells, Morales and Gallagher",Online Services,"West Peggy, Albania",118.81.253.119,true
TXN_gen_7744,CUST_gen_7744,2025-05-09,7681,Refund,"Daniels, Ward and Reynolds",Online Services,"North Kevin, Kyrgyz Republic",145.154.45.189,true
TXN_extra_4252,CUST_extra_4252,2024-05-27,984,Refund,Baker LLC,Online Services,"Maryland, Brazil",171.142.168.77,true
TXN_extra_3201,CUST_extra_3201,2025-02-03,3066,Refund,Solomon-Le,Online Services,"Ayalaborough, Bulgaria",111.179.175.223,true
TXN_extra_7207,CUST_extra_7207,2025-04-22,4823,Refund,Padilla-Kennedy,Online Services,"Laurabury, Belarus",140.50.253.221,true
TXN_extra_7497,CUST_extra_7497,2024-11-02,676,Refund,Krueger and Sons,Online Services,"South Jessica, Montserrat",112.10.86.8,true
TXN_gen_3355,CUST_gen_3355,2024-12-26,3731,Refund,"Peck, Andersen and Mitchell",Online Services,"Kiddborough, Myanmar",48.118.50.91,true
TXN_extra_8333,CUST_extra_8333,2024-09-20,6885,Refund,Warren LLC,Online Services,"Millstown, Latvia",129.221.80.83,true
TXN_gen_3842,CUST_gen_3842,2024-12-19,8683,Refund,"Calderon, King and Sanchez",Online Services,"Laurenstad, Bahrain",91.220.93.10,true
TXN_extra_11554,CUST_extra_11554,2025-02-16,7058,Refund,"Kelley, Lewis and Chan",Online Services,"North Randall, Mauritania",140.209.175.145,true
TXN_extra_1046,CUST_extra_1046,2024-06-27,8165,Refund,"Brock, Reynolds and Fernandez",Online Services,"Ericmouth, Bosnia and Herzegovina",57.83.225.170,true
TXN_gen_5818,CUST_gen_5818,2024-12-04,6087,Refund,Norman-Johnson,Online Services,"West Cynthiaside, Poland",243.245.92.221,true
TXN_extra_2748,CUST_extra_2748,2024-12-01,5111,Refund,Baker LLC,Online Services,"Port Michelleburgh, Namibia",118.156.62.44,true
TXN_extra_10528,CUST_extra_10528,2025-05-07,838,Refund,Perez-Wolf,Online Services,"Carlsonfurt, Cocos (Keeling) Islands",143.135.220.203,true
TXN_extra_10240,CUST_extra_10240,2024-10-11,9377,Refund,Romero-Montgomery,Online Services,"Marquezfurt, Palestinian Territory",231.80.114.248,true
TXN_extra_12949,CUST_extra_12949,2025-02-06,418,Refund,"Ryan, Krause and Mitchell",Online Services,"West Anthony, Ukraine",71.214.73.219,true
TXN_gen_780,CUST_gen_780,2024-09-19,2147,Refund,Chavez-Rivera,Online Services,"South Garyton, American Samoa",159.131.61.8,true
TXN_extra_13247,CUST_extra_13247,2024-05-22,4361,Refund,Jackson-Edwards,Online Services,"Lake Ericland, Antigua and Barbuda",105.28.245.154,true
TXN_extra_952,CUST_extra_952,2024-07-05,4479,Refund,Davies PLC,Online Services,"Melaniemouth, Algeria",158.177.7.36,true
TXN_extra_12387,CUST_extra_12387,2024-07-20,1589,Refund,"Velazquez, Foley and Andrews",Online Services,"Tracyburgh, Andorra",254.26.138.138,true
TXN_extra_6973,CUST_extra_6973,2025-01-06,1474,Refund,Moore-Ayala,Online Services,"Denisefort, Japan",78.70.112.91,true
TXN_eb00fdae,CUST_a4d76561,2024-07-14,8694,Refund,Huynh LLC,Online Services,"Port Richardburgh, Saint Barthelemy",130.139.195.49,true
TXN_extra_7470,CUST_extra_7470,2025-01-12,8913,Refund,Wright-Soto,Online Services,"North Scott, Canada",134.46.21.120,true
TXN_extra_5527,CUST_extra_5527,2025-02-17,9192,Refund,Swanson-Johnson,Online Services,"Allenmouth, French Polynesia",247.103.53.93,true
TXN_gen_384,CUST_gen_384,2024-05-31,3207,Refund,"Gomez, Bryant and Ross",Online Services,"South Don, Moldova",3.239.196.203,true
TXN_extra_5050,CUST_extra_5050,2024-06-15,5857,Refund,"Fernandez, Flores and Fowler",Online Services,"Boonefurt, Vietnam",66.82.21.185,true
TXN_extra_10381,CUST_extra_10381,2024-08-17,6844,Refund,"Ramirez, Armstrong and Olsen",Online Services,"Johnsonland, Dominica",35.78.12.181,true
TXN_gen_5929,CUST_gen_5929,2024-06-21,3495,Refund,"Gibson, Calhoun and Hernandez",Online Services,"West Kellyside, Northern Mariana Islands",243.178.162.108,true
TXN_2f3de4a8,CUST_dd092acc,2025-02-27,9651,Refund,"Skinner, Smith and Lee",Online Services,"North Andreastad, Monaco",60.175.128.50,true
TXN_extra_9581,CUST_extra_9581,2025-02-03,9201,Refund,Clark-Leon,Online Services,"Port Maria, Albania",146.38.169.136,true
TXN_extra_7185,CUST_extra_7185,2025-03-16,7102,Refund,Levy-May,Online Services,"Port Rebecca, Venezuela",223.82.141.175,true
TXN_extra_9900,CUST_extra_9900,2024-07-24,2386,Refund,Jackson-Guerrero,Online Services,"Danieltown, Tuvalu",73.94.107.129,true
TXN_gen_7370,CUST_gen_7370,2024-11-08,8047,Refund,"Gardner, Ellis and Patrick",Online Services,"New Joseph, Cote d'Ivoire",108.250.62.88,true
TXN_extra_6800,CUST_extra_6800,2024-10-07,1889,Refund,Thomas-Wilson,Online Services,"East Williammouth, Jamaica",150.61.74.157,true
TXN_extra_8989,CUST_extra_8989,2024-09-29,1837,Refund,Lopez-Matthews,Online Services,"Donnachester, Cambodia",50.31.72.81,true
TXN_extra_11216,CUST_extra_11216,2024-12-23,4627,Refund,Powers PLC,Online Services,"New Jamesside, South Georgia and the South Sandwich Islands",216.35.40.157,true
TXN_extra_7220,CUST_extra_7220,2024-09-17,2744,Refund,"Stewart, Mann and Hoffman",Online Services,"West Carriefurt, Jersey",172.33.194.130,true
TXN_extra_11950,CUST_extra_11950,2025-04-11,4989,Refund,Yang-Mclean,Online Services,"Joycebury, Timor-Leste",166.143.232.29,true
TXN_extra_10064,CUST_extra_10064,2024-07-15,8395,Refund,"Flynn, Taylor and Roberts",Online Services,"Timothyfort, Comoros",230.242.19.56,true
TXN_extra_11780,CUST_extra_11780,2024-09-06,3221,Refund,"Wells, Garner and Bird",Online Services,"New Angelton, Gabon",68.210.73.48,true
TXN_extra_3213,CUST_extra_3213,2024-11-12,7661,Refund,Fletcher-Nelson,Online Services,"Port Anna, Cote d'Ivoire",253.216.3.89,true
TXN_extra_10916,CUST_extra_10916,2024-12-21,3398,Refund,Snyder-Smith,Online Services,"Carolynville, Panama",239.163.234.79,true
TXN_gen_1868,CUST_gen_1868,2024-11-07,1336,Refund,"Dawson, Miles and Little",Online Services,"Lake Davidborough, Martinique",102.153.99.131,true
TXN_extra_11301,CUST_extra_11301,2025-03-04,7544,Refund,Preston LLC,Online Services,"Lake Melissaside, Netherlands",29.126.155.64,true
TXN_extra_11808,CUST_extra_11808,2024-05-30,211,Refund,"Smith, Huff and Flores",Online Services,"New Christinaside, Jordan",11.66.40.103,true
TXN_extra_10713,CUST_extra_10713,2025-01-13,6936,Refund,"Perry, English and Dean",Online Services,"South Charles, Pitcairn Islands",214.235.199.69,true
TXN_extra_3222,CUST_extra_3222,2025-05-16,4922,Refund,Rojas-Tanner,Online Services,"North Jill, Somalia",117.72.216.10,true
TXN_extra_11058,CUST_extra_11058,2025-01-24,2325,Refund,Castro-Rodriguez,Online Services,"East Kaitlynshire, France",17.95.101.192,true
TXN_extra_6905,CUST_extra_6905,2025-04-20,5944,Refund,Little-Miller,Online Services,"Goodmouth, Wallis and Futuna",114.204.82.52,true
TXN_gen_2378,CUST_gen_2378,2024-09-06,1576,Refund,Wilson-Jimenez,Online Services,"Bradychester, Dominican Republic",164.73.214.151,true
TXN_extra_12128,CUST_extra_12128,2024-08-09,1479,Refund,Deleon Ltd,Online Services,"West Brandon, Wallis and Futuna",133.2.86.200,true
TXN_extra_552,CUST_extra_552,2024-06-24,880,Refund,Wilson-Harris,Online Services,"Arellanoland, Uzbekistan",209.0.142.65,true
TXN_extra_10461,CUST_extra_10461,2025-04-21,1874,Refund,Knight-Hopkins,Online Services,"Christinefort, Netherlands",194.136.99.80,true
TXN_extra_10456,CUST_extra_10456,2025-05-01,2789,Refund,"Juarez, Williams and Barrett",Online Services,"Davidside, Grenada",44.133.46.0,true
TXN_extra_4794,CUST_extra_4794,2024-12-01,8996,Refund,Leblanc PLC,Online Services,"South Dawn, Czech Republic",40.20.156.121,true
TXN_extra_10913,CUST_extra_10913,2025-05-18,6229,Refund,"Lyons, Villarreal and Gutierrez",Online Services,"Charlesmouth, Malta",205.215.48.149,true
TXN_extra_463,CUST_extra_463,2025-04-03,308,Refund,Roberts-Patel,Online Services,"Jefferyfort, Venezuela",187.17.46.105,true
TXN_extra_6010,CUST_extra_6010,2025-02-15,1823,Refund,"Taylor, White and Patterson",Online Services,"Fletcherborough, Tonga",122.107.95.253,true
TXN_2bb9abfe,CUST_27ac0124,2024-07-04,1065,Refund,Graham Group,Online Services,"New Theresaland, Zimbabwe",125.147.218.215,true
TXN_gen_1864,CUST_gen_1864,2025-03-30,4486,Refund,Long LLC,Online Services,"Anaberg, Puerto Rico",234.85.217.84,true
TXN_extra_9457,CUST_extra_9457,2025-03-12,1051,Refund,Gross Group,Online Services,"Bondside, San Marino",223.138.31.207,true
TXN_extra_10110,CUST_extra_10110,2024-10-03,7859,Refund,Richards-Harris,Online Services,"West Jonathanland, Bahamas",86.171.76.237,true
TXN_extra_6415,CUST_extra_6415,2025-01-26,6407,Refund,"Casey, Gonzalez and Jenkins",Online Services,"Brettview, Turks and Caicos Islands",199.206.67.58,true
TXN_extra_8946,CUST_extra_8946,2025-04-26,8867,Refund,Francis-Allen,Online Services,"North Nicole, Switzerland",161.99.65.31,true
TXN_extra_11018,CUST_extra_11018,2024-05-26,5660,Refund,Jones-Liu,Online Services,"New Lauren, Argentina",236.163.179.8,true
TXN_extra_7283,CUST_extra_7283,2025-05-19,9903,Refund,Ortiz-Rodriguez,Online Services,"Port Kathleen, Cameroon",22.239.130.234,true
TXN_extra_7263,CUST_extra_7263,2024-12-17,6215,Refund,Dunn Group,Online Services,"North Laurenhaven, Estonia",120.249.236.45,true
TXN_extra_12729,CUST_extra_12729,2024-09-17,9887,Refund,Cooper-Johnson,Online Services,"Lake Dennishaven, United States Minor Outlying Islands",252.217.197.32,true
TXN_extra_12496,CUST_extra_12496,2024-06-10,4359,Refund,Davis-Cobb,Online Services,"Johnsonburgh, Moldova",147.18.183.154,true
TXN_extra_2197,CUST_extra_2197,2024-06-13,1905,Refund,Cervantes-Love,Online Services,"South Lindsaybury, Equatorial Guinea",174.177.89.110,true
TXN_extra_5303,CUST_extra_5303,2025-05-06,8358,Refund,"Phillips, Spence and Barrett",Online Services,"Nicolebury, Heard Island and McDonald Islands",16.15.230.179,true
TXN_gen_757,CUST_gen_757,2024-06-02,8878,Refund,Miller-Russo,Online Services,"Youngtown, Finland",97.4.122.15,true
TXN_extra_7917,CUST_extra_7917,2025-02-23,8740,Refund,Parsons-Hall,Online Services,"Scottside, United States Virgin Islands",64.24.48.10,true
TXN_extra_12583,CUST_extra_12583,2024-11-05,3473,Refund,Fleming-Russell,Online Services,"Jamiefort, Jordan",73.57.205.135,true
TXN_extra_10965,CUST_extra_10965,2025-03-20,920,Refund,Morales-Smith,Online Services,"Marissatown, Gibraltar",93.40.164.130,true
TXN_extra_6870,CUST_extra_6870,2024-08-25,2610,Refund,Garcia-Sanchez,Online Services,"Edwardsberg, Cocos (Keeling) Islands",255.118.50.61,true
TXN_extra_8293,CUST_extra_8293,2024-08-29,6949,Refund,"Boyd, Morgan and Jones",Online Services,"Simpsonburgh, British Indian Ocean Territory (Chagos Archipelago)",23.242.248.241,true
TXN_extra_6194,CUST_extra_6194,2024-10-27,9318,Refund,Daniel-Barber,Online Services,"Donnamouth, Qatar",180.187.242.52,true
TXN_extra_12082,CUST_extra_12082,2024-08-13,4188,Refund,Martinez-Carter,Online Services,"Chaneychester, Croatia",240.205.127.131,true
TXN_gen_3926,CUST_gen_3926,2024-06-26,8060,Refund,"Rosario, Ortiz and Miller",Online Services,"Lake Tara, Micronesia",243.81.232.43,true
TXN_extra_5502,CUST_extra_5502,2025-02-23,2129,Refund,"Washington, Nelson and Stone",Online Services,"Lake Patriciastad, Saudi Arabia",243.42.19.149,true
TXN_extra_797,CUST_extra_797,2025-03-02,572,Refund,Fox-Lopez,Online Services,"Mcdanielland, Russian Federation",22.62.10.20,true
TXN_extra_6515,CUST_extra_6515,2025-03-09,5162,Refund,Ortiz-Miller,Online Services,"West Christinebury, South Georgia and the South Sandwich Islands",211.241.33.33,true
TXN_extra_2641,CUST_extra_2641,2025-04-02,9860,Refund,Schwartz PLC,Online Services,"Bridgesstad, Central African Republic",122.248.122.54,true
TXN_extra_642,CUST_extra_642,2025-05-19,7466,Refund,"York, Walker and Foley",Online Services,"Hillfort, Niger",20.148.83.196,true
TXN_extra_6317,CUST_extra_6317,2024-08-02,7749,Refund,"Parker, Perez and Kelly",Online Services,"East Leah, Cape Verde",89.195.182.218,true
TXN_extra_10338,CUST_extra_10338,2025-04-08,9561,Refund,"Vargas, Murphy and Morrison",Online Services,"Sheltonville, Faroe Islands",32.167.95.214,true
TXN_extra_596,CUST_extra_596,2024-06-20,6837,Refund,"Brown, Carter and Perry",Online Services,"North Gailchester, Maldives",67.44.201.70,true
TXN_extra_262,CUST_extra_262,2024-07-16,4635,Refund,"Skinner, Hart and Smith",Online Services,"Hodgeshire, Anguilla",132.147.152.0,true
TXN_extra_1777,CUST_extra_1777,2025-04-22,4886,Refund,"Short, Ellison and Dixon",Online Services,"Brettfort, Tunisia",0.64.47.215,true
TXN_extra_6086,CUST_extra_6086,2024-06-15,6883,Refund,Stevenson-Bauer,Online Services,"Smithfort, Canada",161.125.0.24,true
TXN_extra_9957,CUST_extra_9957,2024-12-13,3518,Refund,Webster-Martinez,Online Services,"Aaronview, Russian Federation",185.215.5.225,true
TXN_extra_2002,CUST_extra_2002,2024-09-18,6361,Refund,Mccarty LLC,Online Services,"West Tonyfurt, Cayman Islands",164.133.132.130,true
TXN_extra_13344,CUST_extra_13344,2025-02-18,6766,Refund,Lee LLC,Online Services,"South Michelle, Brazil",67.31.213.23,true
TXN_extra_5851,CUST_extra_5851,2025-01-29,8569,Refund,"Miller, Garcia and Aguilar",Online Services,"West Henrybury, Guinea",250.191.125.17,true
